age,sex,is_closed,has_high_education,relation_status,number_of_relatives,len_of_about,number_of_activities,number_of_books,number_of_friends,number_of_followers,number_of_interests,number_of_groups,number_of_movies,len_of_status,age_hidden
29,1,0,0,0,0,0,0,0,261,1,0,2,0,0,0
33,0,0,1,4,1,0,1,3,69,84,1,21,4,0,0
43,1,0,0,0,0,0,0,0,165,33,0,3,0,0,0
41,1,0,1,4,0,6,1,2,238,38,1,1,16,7,0
39,1,0,0,0,0,0,0,0,138,90,0,25,0,0,0
32,0,0,0,0,0,0,0,0,255,346,0,133,0,18,0
37,0,0,1,4,1,7,1,1,47,10,1,0,1,0,0
0,1,0,1,6,0,0,1,1,342,410,1,53,2,0,1
0,0,0,1,4,1,0,1,1,268,366,18,143,1,0,1
30,1,0,1,4,1,10,1,1,135,141,1,18,3,0,0
32,1,0,1,0,0,0,1,1,51,119,1,115,1,0,0
36,1,0,1,4,0,2,1,1,389,145,1,0,1,0,0
39,1,0,0,0,0,0,0,0,94,23,0,7,0,0,0
36,1,0,0,0,0,0,0,0,466,36,0,8,0,0,0
33,0,0,0,0,0,0,0,0,153,1177,0,521,0,0,0
36,1,0,0,0,0,0,0,0,138,29,0,7,0,0,0
33,0,0,0,0,0,0,0,0,179,223,0,36,0,20,0
32,1,0,1,0,3,4,4,2,149,314,1,69,1,2,0
37,0,0,0,0,0,0,0,0,1152,378,0,123,0,12,0
32,1,0,0,0,0,0,0,0,453,145,0,69,0,0,0
45,1,0,0,0,0,0,0,0,19,12,0,7,0,0,0
34,1,0,1,0,4,0,1,1,275,49,1,11,1,0,0
30,0,0,0,0,0,0,0,0,331,357,0,46,0,7,0
30,1,0,1,1,0,3,1,1,41,21,1,1,1,0,0
32,0,0,0,0,0,0,0,0,172,221,0,55,0,14,0
42,1,0,0,0,0,0,0,0,123,42,0,50,0,0,0
35,1,0,1,1,0,368,1,1,92,51,1,7,1,1,0
36,0,0,0,0,0,0,0,0,106,175,0,22,0,0,0
37,1,0,0,0,0,0,0,0,178,74,0,5,0,15,0
34,0,0,0,0,0,0,0,0,220,211,0,69,0,0,0
35,1,0,0,0,0,0,0,0,187,75,0,8,0,0,0
36,0,0,0,0,0,0,0,0,200,90,0,24,0,0,0
37,0,0,0,0,0,0,0,0,90,156,0,12,0,0,0
0,1,0,0,0,0,0,0,0,228,62,0,161,0,0,1
39,1,0,0,0,0,0,0,0,96,57,0,5,0,0,0
35,0,0,1,0,0,0,1,1,239,99,1,46,1,0,0
36,1,0,0,0,0,0,0,0,297,70,0,11,0,14,0
35,0,0,0,0,0,0,0,0,103,122,0,18,0,0,0
29,0,0,0,0,0,0,0,0,780,398,0,21,0,4,0
37,1,0,1,1,0,0,1,1,206,47,1,21,1,4,0
37,1,0,0,0,0,0,0,0,62,93,0,24,0,0,0
0,0,0,0,0,0,0,0,0,254,186,0,61,0,0,1
42,1,0,1,0,2,0,1,1,390,237,1,137,1,0,0
32,1,0,1,4,7,0,1,1,8768,720,1,15,1,3,0
32,0,0,0,0,0,0,0,0,144,214,0,72,0,0,0
37,1,0,1,4,4,0,1,1,237,41,1,10,1,0,0
36,1,0,0,0,0,0,0,0,222,30,0,8,0,1,0
0,0,0,1,0,0,0,1,1,94,252,1,89,1,0,1
36,1,0,1,4,2,6,1,2,176,35,5,5,2,0,0
35,1,0,1,1,0,0,1,1,361,45,1,11,10,0,0
37,1,0,0,0,0,0,0,0,473,96,0,69,0,0,0
0,0,0,0,0,0,0,0,0,80,71,0,1,0,0,1
44,1,0,1,1,0,1,1,1,66,41,1,13,1,0,0
33,0,0,0,0,0,0,0,0,334,306,0,59,0,0,0
33,0,0,0,0,0,0,0,0,144,185,0,20,0,0,0
34,1,0,0,0,0,0,0,0,380,142,0,11,0,0,0
0,1,0,0,0,0,0,0,0,214,98,0,12,0,0,1
30,0,0,1,4,0,0,1,3,267,123,8,15,1,0,0
47,0,0,0,0,0,0,0,0,673,352,0,50,0,18,0
43,1,0,1,7,4,9,1,2,490,385,4,48,4,0,0
32,1,0,0,0,0,0,0,0,147,314,0,78,0,1,0
37,0,0,0,0,0,0,0,0,258,361,0,156,0,9,0
37,0,0,0,0,0,0,0,0,273,157,0,21,0,0,0
0,0,0,1,6,0,5,1,2,239,18,2,3,4,0,1
29,0,0,0,0,0,0,0,0,346,342,0,46,0,0,0
52,1,0,0,0,0,0,0,0,92,24,0,20,0,0,0
31,0,0,1,6,0,40,1,4,19,29,6,0,4,0,0
33,0,0,0,0,0,0,0,0,392,341,0,40,0,0,0
33,1,0,0,0,0,0,0,0,216,22,0,33,0,0,0
38,0,0,0,0,0,0,0,0,996,733,0,195,0,3,0
34,1,0,0,0,0,0,0,0,172,1,0,5,0,0,0
36,1,0,0,0,0,0,0,0,450,489,0,119,0,0,0
30,1,0,1,0,2,0,4,1,235,237,4,63,2,0,0
0,1,0,0,0,0,0,0,0,119,60,0,73,0,8,1
29,0,0,0,0,0,0,0,0,210,249,0,76,0,0,0
0,0,0,0,0,0,0,0,0,87,160,0,54,0,0,1
32,1,0,0,0,0,0,0,0,704,88,0,33,0,4,0
34,1,0,1,4,3,0,1,1,43,64,1,5,1,0,0
37,1,0,0,0,0,0,0,0,152,10,0,1,0,0,0
31,1,0,0,0,0,0,0,0,133,79,0,0,0,0,0
46,0,0,1,0,0,8,1,1,111,101,1,8,1,15,0
39,1,0,1,0,3,0,1,1,143,23,1,4,1,0,0
37,1,0,0,0,0,0,0,0,126,168,0,95,0,11,0
35,0,0,1,4,0,0,1,1,161,207,1,41,1,0,0
34,1,0,0,0,0,0,0,0,218,58,0,24,0,0,0
34,0,0,0,0,0,0,0,0,259,570,0,45,0,0,0
38,1,0,0,0,0,0,0,0,150,45,0,5,0,1,0
36,0,0,1,0,4,54,1,10,317,568,10,128,7,0,0
33,0,0,0,0,0,0,0,0,293,259,0,14,0,0,0
32,1,0,0,0,0,0,0,0,787,405,0,166,0,22,0
65,1,0,1,4,2,6,1,5,657,123,1,13,12,8,0
38,1,0,0,0,0,0,0,0,173,80,0,34,0,0,0
31,1,0,0,0,0,0,0,0,379,82,0,117,0,0,0
0,1,0,0,0,0,0,0,0,3571,33,0,151,0,0,1
34,1,0,1,0,2,0,1,1,168,71,1,7,1,0,0
35,0,0,1,4,2,0,1,1,313,690,1,94,1,0,0
41,1,0,1,4,1,0,1,1,112,15,1,9,3,6,0
31,1,0,0,0,0,0,0,0,161,0,0,42,0,0,0
31,1,0,0,0,0,0,0,0,64,264,0,40,0,0,0
39,0,0,0,0,0,0,0,0,111,95,0,25,0,4,0
0,0,0,0,0,0,0,0,0,247,486,0,109,0,2,1
54,1,0,1,1,0,2,1,1,151,7,1,0,2,0,0
36,1,0,0,0,0,0,0,0,121,145,0,42,0,0,0
0,0,0,0,0,0,0,0,0,19,14,0,1,0,0,1
36,1,0,0,0,0,0,0,0,335,224,0,265,0,20,0
30,1,0,0,0,0,0,0,0,66,35,0,1,0,0,0
31,0,0,0,0,0,0,0,0,351,236,0,24,0,5,0
30,1,0,0,0,0,0,0,0,257,106,0,37,0,0,0
41,0,0,0,0,0,0,0,0,179,37,0,8,0,12,0
36,1,0,1,4,0,0,1,1,193,10,1,0,1,4,0
33,0,0,0,0,0,0,0,0,581,465,0,23,0,0,0
0,1,0,0,0,0,0,0,0,143,6,0,5,0,0,1
30,1,0,0,0,0,0,0,0,167,59,0,33,0,0,0
37,1,0,1,4,4,0,1,1,270,101,1,15,1,7,0
37,1,0,1,4,1,2,1,4,115,84,1,57,9,0,0
0,1,0,0,0,0,0,0,0,140,202,0,11,0,7,1
39,0,0,1,1,5,0,1,1,320,419,1,53,6,0,0
40,1,0,1,4,0,0,1,1,163,32,1,0,1,0,0
31,1,0,0,0,0,0,0,0,418,96,0,177,0,1,0
21,1,0,1,1,0,0,1,1,51,66,1,8,1,0,0
33,1,0,1,7,0,0,1,1,450,133,1,51,1,0,0
31,1,0,0,0,0,0,0,0,263,77,0,75,0,0,0
37,1,0,0,0,0,0,0,0,207,92,0,25,0,0,0
44,1,0,0,0,0,0,0,0,87,3,0,64,0,10,0
37,0,0,0,0,0,0,0,0,156,197,0,68,0,0,0
32,1,0,1,0,0,0,1,1,188,114,1,86,1,0,0
27,0,0,0,0,0,0,0,0,221,124,0,77,0,16,0
32,0,0,0,0,0,0,0,0,692,492,0,113,0,7,0
32,1,0,1,1,0,18,1,1,102,150,1,98,1,0,0
35,1,0,0,0,0,0,0,0,230,40,0,2,0,0,0
0,1,0,0,0,0,0,0,0,427,339,0,192,0,0,1
28,0,0,0,0,0,0,0,0,173,1168,0,35,0,0,0
37,1,0,0,0,0,0,0,0,164,30,0,49,0,14,0
34,0,0,1,4,1,0,2,5,447,386,5,144,8,0,0
37,0,0,0,0,0,0,0,0,215,213,0,29,0,0,0
38,0,0,0,0,0,0,0,0,164,78,0,0,0,4,0
34,0,0,0,0,0,0,0,0,165,298,0,213,0,0,0
35,1,0,0,0,0,0,0,0,48,12,0,2,0,0,0
34,1,0,0,0,0,0,0,0,357,222,0,14,0,0,0
29,0,0,1,0,7,2,1,18,400,365,1,104,11,0,0
35,0,0,0,0,0,0,0,0,183,58,0,15,0,0,0
0,1,0,0,0,0,0,0,0,327,97,0,36,0,1,1
30,0,0,1,1,0,0,1,1,148,281,1,62,1,7,0
38,1,0,0,0,0,0,0,0,214,28,0,16,0,0,0
54,1,0,0,0,0,0,0,0,163,42,0,8,0,0,0
31,0,0,0,0,0,0,0,0,203,237,0,62,0,0,0
35,0,0,0,0,0,0,0,0,164,374,0,155,0,0,0
37,1,0,1,0,2,1,1,1,154,63,1,105,1,3,0
34,1,0,1,3,2,614,1,2,78,18,1,1,1,0,0
36,1,0,0,0,0,0,0,0,83,26,0,28,0,0,0
37,1,0,0,0,0,0,0,0,408,223,0,112,0,0,0
28,0,0,0,0,0,0,0,0,404,1049,0,417,0,0,0
35,1,0,0,0,0,0,0,0,729,174,0,164,0,8,0
40,1,0,1,4,3,0,1,1,232,31,1,20,1,0,0
32,1,0,0,0,0,0,0,0,165,48,0,28,0,0,0
39,1,0,0,0,0,0,0,0,826,63,0,25,0,0,0
37,1,0,0,0,0,0,0,0,430,280,0,109,0,7,0
39,0,0,0,0,0,0,0,0,226,201,0,30,0,0,0
37,1,0,1,4,1,0,1,9,298,68,1,38,20,6,0
36,0,0,0,0,0,0,0,0,170,2,0,24,0,0,0
35,0,0,0,0,0,0,0,0,203,103,0,11,0,0,0
37,0,0,0,0,0,0,0,0,185,430,0,21,0,0,0
41,0,0,0,0,0,0,0,0,596,700,0,136,0,0,0
35,0,0,0,0,0,0,0,0,110,98,0,11,0,0,0
37,0,0,0,0,0,0,0,0,304,307,0,109,0,2,0
39,1,0,1,4,2,6,1,1,166,73,1,12,1,4,0
38,1,0,0,0,0,0,0,0,358,43,0,2,0,0,0
35,1,0,1,0,1,3,1,1,203,90,1,45,1,0,0
35,0,0,1,4,4,4,1,2,130,817,6,18,3,0,0
43,1,0,1,4,4,17,6,17,249,74,55,8,8,3,0
35,1,0,0,0,0,0,0,0,249,52,0,5,0,0,0
36,0,0,0,0,0,0,0,0,169,68,0,7,0,0,0
47,1,0,1,0,3,0,1,1,301,67,1,20,1,0,0
34,0,0,1,4,0,0,1,1,140,148,1,25,1,19,0
37,0,0,0,0,0,0,0,0,217,368,0,17,0,0,0
40,0,0,1,4,3,0,1,1,286,306,1,51,1,8,0
38,0,0,0,0,0,0,0,0,127,46,0,17,0,1,0
30,1,0,0,0,0,0,0,0,205,29,0,4,0,0,0
41,1,0,0,0,0,0,0,0,308,59,0,43,0,0,0
39,1,0,0,0,0,0,0,0,434,92,0,17,0,1,0
0,1,0,0,0,0,0,0,0,158,334,0,166,0,0,1
39,1,0,0,0,0,0,0,0,147,19,0,3,0,0,0
36,1,0,0,0,0,0,0,0,101,20,0,12,0,0,0
37,0,0,0,0,0,0,0,0,153,122,0,0,0,0,0
31,1,0,0,0,0,0,0,0,92,76,0,49,0,7,0
30,1,0,0,0,0,0,0,0,201,65,0,13,0,0,0
30,1,0,0,0,0,0,0,0,124,117,0,32,0,0,0
35,1,0,1,4,11,0,1,1,125,10,1,4,2,0,0
35,1,0,1,4,1,0,1,1,130,40,1,20,1,0,0
31,0,0,0,0,0,0,0,0,625,475,0,409,0,14,0
31,0,0,0,0,0,0,0,0,269,296,0,84,0,22,0
49,1,0,1,0,0,0,1,1,14,50,1,0,1,0,0
30,0,0,0,0,0,0,0,0,217,575,0,41,0,0,0
0,0,0,0,0,0,0,0,0,257,610,0,79,0,8,1
29,1,0,0,0,0,0,0,0,182,556,0,135,0,8,0
30,0,0,0,0,0,0,0,0,257,221,0,54,0,0,0
37,0,0,0,0,0,0,0,0,387,77,0,10,0,0,0
0,1,0,1,0,0,0,1,1,71,16,1,16,1,27,1
46,0,0,0,0,0,0,0,0,272,116,0,32,0,0,0
33,0,0,1,4,0,8,1,1,530,553,8,71,8,7,0
36,1,0,0,0,0,0,0,0,652,278,0,9,0,13,0
38,1,0,0,0,0,0,0,0,614,371,0,26,0,0,0
0,1,0,0,0,0,0,0,0,88,180,0,8,0,0,1
39,0,0,0,0,0,0,0,0,257,92,0,47,0,0,0
32,0,0,0,0,0,0,0,0,177,246,0,76,0,0,0
35,1,0,1,1,0,0,1,2,205,40,1,16,1,0,0
38,0,0,0,0,0,0,0,0,80,47,0,11,0,0,0
0,0,0,0,0,0,0,0,0,102,30,0,7,0,0,1
35,1,0,1,4,0,0,1,1,130,24,1,1,1,0,0
46,1,0,0,0,0,0,0,0,179,53,0,110,0,0,0
0,1,0,0,0,0,0,0,0,178,25,0,5,0,0,1
35,1,0,0,0,0,0,0,0,120,3,0,1,0,0,0
38,0,0,1,4,0,0,1,1,3181,834,1,647,1,15,0
34,0,0,0,0,0,0,0,0,121,624,0,167,0,0,0
37,0,0,0,0,0,0,0,0,131,148,0,3,0,0,0
30,1,0,0,0,0,0,0,0,177,39,0,17,0,0,0
33,0,0,0,0,0,0,0,0,187,154,0,20,0,0,0
37,0,0,0,0,0,0,0,0,315,297,0,100,0,0,0
37,1,0,0,0,0,0,0,0,136,18,0,1,0,0,0
35,1,0,1,4,0,0,1,1,218,150,1,3,1,0,0
33,0,0,0,0,0,0,0,0,130,211,0,35,0,0,0
36,1,0,0,0,0,0,0,0,249,181,0,208,0,0,0
0,1,0,0,0,0,0,0,0,596,184,0,127,0,3,1
36,1,0,0,0,0,0,0,0,223,47,0,17,0,0,0
35,0,0,0,0,0,0,0,0,253,207,0,12,0,0,0
30,0,0,0,0,0,0,0,0,215,397,0,80,0,0,0
42,0,0,1,4,1,0,1,1,128,87,1,71,1,7,0
53,0,0,0,0,0,0,0,0,884,135,0,61,0,7,0
31,1,0,1,4,0,0,1,1,826,339,1,54,1,0,0
31,1,0,1,0,0,49,1,2,228,6453,214,73,66,6,0
34,0,0,0,0,0,0,0,0,53,0,0,8,0,0,0
36,1,0,0,0,0,0,0,0,230,49,0,3,0,0,0
30,1,0,1,4,3,0,1,4,1431,287,1,150,1,0,0
31,0,0,1,4,5,0,1,1,130,144,1,17,1,0,0
31,0,0,0,0,0,0,0,0,329,1903,0,627,0,0,0
30,0,0,0,0,0,0,0,0,68,24,0,17,0,13,0
31,1,0,1,4,1,12,4,1,188,297,5,267,1,9,0
30,1,0,1,4,2,0,1,5,461,107,8,105,1,0,0
0,1,0,0,0,0,0,0,0,103,42,0,19,0,0,1
0,0,0,0,0,0,0,0,0,350,2384,0,225,0,9,1
39,1,0,0,0,0,0,0,0,140,37,0,29,0,0,0
61,0,0,1,4,7,16,2,10,722,683,9,322,17,9,0
35,1,0,0,0,0,0,0,0,250,23,0,85,0,23,0
34,1,0,1,1,0,0,1,1,132,64,1,4,1,4,0
35,1,0,1,4,2,0,1,1,146,107,1,13,1,0,0
61,1,0,0,0,0,0,0,0,227,120,0,38,0,0,0
40,1,0,1,4,1,16,1,1,341,25,1,4,4,0,0
33,0,0,0,0,0,0,0,0,723,571,0,291,0,1,0
41,1,0,0,0,0,0,0,0,141,27,0,17,0,0,0
37,0,0,0,0,0,0,0,0,122,65,0,2,0,0,0
33,1,0,0,0,0,0,0,0,266,116,0,15,0,0,0
32,0,0,1,0,2,6,1,1,198,87,1,34,6,0,0
38,1,0,0,0,0,0,0,0,163,62,0,28,0,4,0
36,1,0,0,0,0,0,0,0,126,14,0,5,0,0,0
0,0,0,0,0,0,0,0,0,372,581,0,117,0,2,1
0,1,0,0,0,0,0,0,0,1066,216,0,24,0,0,1
36,1,0,0,0,0,0,0,0,99,29,0,9,0,0,0
38,1,0,1,0,0,0,1,1,88,27,1,8,1,0,0
28,1,0,0,0,0,0,0,0,109,53,0,4,0,1,0
33,0,0,1,0,0,0,1,1,61,13,1,47,1,0,0
40,1,0,1,4,5,0,1,1,125,19,1,2,1,0,0
35,0,0,1,4,4,0,1,1,294,144,1,27,1,16,0
61,0,0,1,4,1,15,1,3,58,38,1,2,1,20,0
35,1,0,1,0,1,0,1,1,222,51,1,12,3,0,0
36,0,0,0,0,0,0,0,0,295,192,0,57,0,0,0
38,1,0,0,0,0,0,0,0,205,59,0,43,0,0,0
31,1,0,0,0,0,0,0,0,2178,117,0,120,0,27,0
39,1,0,1,4,4,0,1,1,252,81,2,12,1,0,0
46,1,0,1,4,0,3,1,1,121,41,3,1,1,0,0
36,1,0,0,0,0,0,0,0,39,53,0,40,0,6,0
35,1,0,0,0,0,0,0,0,181,137,0,55,0,0,0
32,1,0,0,0,0,0,0,0,189,59,0,27,0,7,0
40,1,0,0,0,0,0,0,0,581,77,0,19,0,0,0
29,0,0,1,0,0,3,1,1,230,359,1,125,11,4,0
32,0,0,0,0,0,0,0,0,321,2390,0,771,0,0,0
35,1,0,0,0,0,0,0,0,96,64,0,10,0,0,0
31,0,0,1,4,1,1,1,12,455,170,15,45,10,5,0
28,1,0,1,0,4,0,1,1,514,168,1,52,1,0,0
31,0,0,1,4,0,7,1,1,938,826,1,16,1,0,0
35,1,0,0,0,0,0,0,0,197,53,0,69,0,3,0
29,0,0,0,0,0,0,0,0,521,247,0,81,0,9,0
29,1,0,0,0,0,0,0,0,242,155,0,32,0,2,0
44,1,0,1,4,0,0,1,1,92,46,1,19,1,0,0
37,0,0,0,0,0,0,0,0,266,421,0,44,0,0,0
35,1,0,1,4,1,0,1,1,1032,191,1,46,1,0,0
0,1,0,1,4,0,0,1,1,302,75,1,25,1,0,1
33,1,0,1,0,0,3,1,1,63,47,1,5,1,0,0
34,1,0,0,0,0,0,0,0,136,171,0,57,0,0,0
30,0,0,0,0,0,0,0,0,205,324,0,39,0,0,0
0,1,0,0,0,0,0,0,0,329,279,0,50,0,15,1
40,1,0,0,0,0,0,0,0,208,68,0,14,0,0,0
33,1,0,0,0,0,0,0,0,44,15,0,0,0,0,0
29,1,0,1,0,0,0,1,1,325,73,1,26,1,0,0
37,1,0,0,0,0,0,0,0,538,99,0,192,0,14,0
30,0,0,1,0,0,0,1,1,658,809,1,58,1,3,0
41,1,0,0,0,0,0,0,0,90,8,0,15,0,0,0
32,1,0,0,0,0,0,0,0,548,233,0,46,0,4,0
38,0,0,1,4,7,4,1,4,1259,13579,9,689,13,0,0
0,1,0,0,0,0,0,0,0,95,54,0,9,0,0,1
39,0,0,1,0,0,0,1,1,210,647,1,108,1,0,0
0,1,0,1,8,1,0,1,2,256,140,1,46,6,0,1
41,1,0,0,0,0,0,0,0,111,23,0,7,0,0,0
45,1,0,1,1,0,0,1,1,374,232,1,135,1,0,0
29,0,0,0,0,0,0,0,0,119,231,0,171,0,0,0
38,1,0,0,0,0,0,0,0,213,31,0,6,0,10,0
40,1,0,0,0,0,0,0,0,78,7,0,5,0,0,0
35,0,0,0,0,0,0,0,0,281,224,0,34,0,0,0
28,1,0,0,0,0,0,0,0,256,239,0,104,0,0,0
36,1,0,0,0,0,0,0,0,130,105,0,26,0,0,0
40,1,0,0,0,0,0,0,0,41,37,0,0,0,0,0
32,0,0,0,0,0,0,0,0,344,232,0,54,0,0,0
52,1,0,0,0,0,0,0,0,548,221,0,38,0,0,0
37,0,0,0,0,0,0,0,0,187,211,0,211,0,0,0
38,1,0,0,0,0,0,0,0,211,13,0,1,0,0,0
36,1,0,0,0,0,0,0,0,138,67,0,10,0,0,0
40,1,0,1,1,3,0,1,5,407,130,4,12,5,0,0
0,1,0,1,1,8,0,1,1,167,104,1,67,1,0,1
32,0,0,0,0,0,0,0,0,227,145,0,8,0,0,0
39,0,0,1,4,1,0,1,1,235,162,1,26,1,20,0
43,0,0,1,4,0,2,1,6,285,402,1,108,10,7,0
38,1,0,0,0,0,0,0,0,815,127,0,55,0,3,0
28,1,0,0,0,0,0,0,0,47,182,0,99,0,0,0
38,1,0,0,0,0,0,0,0,149,33,0,7,0,0,0
30,1,0,0,0,0,0,0,0,165,77,0,104,0,5,0
44,1,0,1,0,1,3,1,1,278,120,1,40,4,0,0
35,1,0,1,0,0,2,1,3,101,5,1,4,1,5,0
39,1,0,0,0,0,0,0,0,199,64,0,35,0,0,0
46,0,0,0,0,0,0,0,0,108,116,0,163,0,0,0
50,1,0,0,0,0,0,0,0,70,40,0,23,0,0,0
49,0,0,1,4,0,0,2,1,142,44,1,3,1,2,0
39,1,0,0,0,0,0,0,0,77,9,0,0,0,0,0
31,0,0,0,0,0,0,0,0,495,517,0,112,0,9,0
39,1,0,0,0,0,0,0,0,55,14,0,0,0,0,0
34,0,0,0,0,0,0,0,0,172,161,0,63,0,0,0
38,0,0,1,0,1,0,1,1,216,300,1,17,1,13,0
36,1,0,0,0,0,0,0,0,583,66,0,11,0,0,0
28,0,0,1,1,3,0,1,1,144,366,1,48,1,0,0
42,1,0,0,0,0,0,0,0,76,1,0,27,0,5,0
32,0,0,0,0,0,0,0,0,366,365,0,91,0,1,0
28,0,0,1,0,0,0,1,1,350,1463,1,43,1,8,0
34,0,0,0,0,0,0,0,0,388,390,0,74,0,0,0
45,1,0,1,4,0,1,2,2,137,86,9,33,45,3,0
35,0,0,0,0,0,0,0,0,342,524,0,81,0,0,0
0,1,0,1,4,4,0,1,1,999,209,1,49,1,9,1
0,0,0,0,0,0,0,0,0,285,284,0,66,0,0,1
33,1,0,0,0,0,0,0,0,79,50,0,17,0,5,0
40,0,0,1,0,11,17,7,2,436,444,4,4,1,17,0
34,0,0,0,0,0,0,0,0,321,425,0,154,0,13,0
29,1,0,1,0,4,66,1,9,315,386,9,64,23,3,0
0,0,0,1,0,6,5,1,5,253,316,3,110,1,0,1
29,0,0,1,1,0,123,1,7,14,29,2,1,15,0,0
30,0,0,1,0,0,0,1,1,0,37,1,7,1,0,0
34,1,0,0,0,0,0,0,0,1173,349,0,15,0,8,0
35,0,0,0,0,0,0,0,0,793,516,0,193,0,0,0
33,0,0,0,0,0,0,0,0,146,213,0,39,0,0,0
30,1,0,0,0,0,0,0,0,77,15,0,10,0,0,0
38,0,0,0,0,0,0,0,0,1121,518,0,167,0,0,0
32,1,0,0,0,0,0,0,0,269,88,0,12,0,0,0
43,1,0,0,0,0,0,0,0,251,33,0,6,0,7,0
38,0,0,0,0,0,0,0,0,203,47,0,1,0,0,0
36,1,0,1,4,2,120,3,1,318,379,4,23,4,14,0
40,1,0,0,0,0,0,0,0,242,83,0,8,0,0,0
37,0,0,0,0,0,0,0,0,229,145,0,20,0,0,0
41,1,0,1,4,2,0,1,1,102,89,1,52,3,0,0
44,1,0,0,0,0,0,0,0,87,27,0,1,0,0,0
42,0,0,0,0,0,0,0,0,206,203,0,48,0,0,0
0,1,0,0,0,0,0,0,0,216,388,0,127,0,5,1
35,1,0,0,0,0,0,0,0,217,84,0,1,0,0,0
36,0,0,0,0,0,0,0,0,516,578,0,198,0,8,0
40,1,0,0,0,0,0,0,0,201,117,0,66,0,0,0
47,1,0,1,7,2,0,1,1,378,27,1,5,1,0,0
40,0,0,1,4,2,13,1,1,247,429,1,144,1,0,0
43,0,0,0,0,0,0,0,0,538,257,0,47,0,14,0
31,1,0,1,6,2,0,1,2,220,145,1,205,4,0,0
36,0,0,0,0,0,0,0,0,179,707,0,219,0,0,0
0,0,0,0,0,0,0,0,0,343,782,0,149,0,3,1
30,1,0,1,1,0,187,1,1,257,410,1,51,1,0,0
34,0,0,1,0,0,0,1,1,311,424,1,88,1,6,0
39,1,0,0,0,0,0,0,0,556,288,0,118,0,0,0
38,0,0,0,0,0,0,0,0,300,291,0,36,0,0,0
42,1,0,0,0,0,0,0,0,1258,327,0,24,0,19,0
37,0,0,0,0,0,0,0,0,154,285,0,66,0,0,0
37,1,0,0,0,0,0,0,0,58,46,0,10,0,0,0
46,1,0,0,0,0,0,0,0,58,30,0,5,0,0,0
37,1,0,0,0,0,0,0,0,233,33,0,11,0,0,0
60,1,0,1,4,1,1,1,1,225,56,1,3,1,0,0
42,1,0,0,0,0,0,0,0,280,79,0,17,0,0,0
0,0,0,0,0,0,0,0,0,497,136,0,28,0,0,1
0,0,0,0,0,0,0,0,0,6,380,0,6,0,0,1
36,0,0,0,0,0,0,0,0,121,128,0,24,0,0,0
29,1,0,1,4,0,0,1,1,283,158,1,109,1,0,0
36,0,0,0,0,0,0,0,0,1221,285,0,87,0,0,0
43,1,0,0,0,0,0,0,0,43,36,0,2,0,0,0
39,1,0,0,0,0,0,0,0,727,135,0,67,0,1,0
38,0,0,0,0,0,0,0,0,63,30,0,8,0,0,0
0,1,0,0,0,0,0,0,0,301,565,0,49,0,0,1
51,1,0,0,0,0,0,0,0,126,99,0,40,0,0,0
35,1,0,0,0,0,0,0,0,149,96,0,48,0,0,0
0,1,0,0,0,0,0,0,0,450,239,0,218,0,0,1
39,1,0,1,4,1,9,1,2,128,53,4,4,1,2,0
35,0,0,0,0,0,0,0,0,239,175,0,15,0,4,0
31,0,0,0,0,0,0,0,0,207,175,0,10,0,0,0
34,0,0,0,0,0,0,0,0,322,274,0,20,0,0,0
29,0,0,1,4,5,0,1,1,258,273,1,26,1,0,0
0,0,0,0,0,0,0,0,0,79,123,0,47,0,0,1
34,0,0,0,0,0,0,0,0,156,288,0,92,0,0,0
0,0,0,1,4,0,33,4,1,7912,6428,1,42,1,12,1
0,0,0,1,0,2,41,1,3,708,876,5,181,11,7,1
29,0,0,1,4,0,0,1,1,226,252,1,8,1,0,0
31,0,0,1,4,13,63,1,1,3468,824,2,57,44,17,0
35,1,0,0,0,0,0,0,0,227,48,0,15,0,0,0
39,1,0,1,0,0,0,1,1,980,155,1,33,1,0,0
33,1,0,0,0,0,0,0,0,187,49,0,38,0,0,0
30,1,0,1,4,3,0,1,1,300,810,1,166,1,8,0
35,1,0,0,0,0,0,0,0,313,51,0,17,0,0,0
36,1,0,0,0,0,0,0,0,263,149,0,20,0,0,0
0,1,0,0,0,0,0,0,0,227,293,0,12,0,0,1
34,0,0,0,0,0,0,0,0,115,353,0,37,0,0,0
34,1,0,0,0,0,0,0,0,493,77,0,29,0,0,0
36,0,0,1,4,4,137,1,1,1172,1592,1,636,1,20,0
29,0,0,1,0,0,0,1,1,281,252,1,70,1,1,0
35,1,0,0,0,0,0,0,0,399,196,0,94,0,0,0
33,1,0,0,0,0,0,0,0,241,157,0,11,0,0,0
35,1,0,0,0,0,0,0,0,379,45,0,22,0,9,0
0,1,0,0,0,0,0,0,0,1611,263,0,366,0,5,1
35,1,0,0,0,0,0,0,0,102,112,0,14,0,0,0
36,1,0,0,0,0,0,0,0,311,309,0,219,0,2,0
38,1,0,0,0,0,0,0,0,216,104,0,0,0,0,0
44,1,0,0,0,0,0,0,0,220,22,0,4,0,0,0
32,1,0,0,0,0,0,0,0,308,123,0,52,0,0,0
30,0,0,0,0,0,0,0,0,267,215,0,75,0,7,0
34,1,0,0,0,0,0,0,0,1174,201,0,368,0,0,0
69,1,0,1,4,0,0,1,1,9,3,1,0,1,0,0
